date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,lambda_annual,implied_V,implied_sigma_V,cca_converged
2018-02-04,China,54.79999,0.024,1916.1183999999998,5087.540968840525,0.08744116274505673,4.811626746112798,6786.9857326479505,0.08577027472279186,True
2018-02-11,China,67.96999,0.024,1916.1183999999998,5091.388122978759,0.08736925406613544,5.457321054766359,6790.832877330536,0.08810090178593438,True
2018-02-18,China,59.56,0.024,1916.1183999999998,5050.351810201191,0.08803452295448713,5.146293859368764,6749.796514275647,0.0872461041759171,True
2018-02-25,China,58.21999,0.024,1916.1183999999998,5059.007907238001,0.08798740151210176,4.871139812781833,6758.45276240328,0.08623209925724006,True
2018-03-04,China,56.42999,0.0278,1948.6239799999998,5064.665864581167,0.06248948837321002,5.058889613715628,6760.413248647492,0.07354691455847422,True
2018-03-11,China,55.98,0.0278,1948.6239799999998,5074.950102621164,0.06226160853152768,5.067392455587489,6770.697497191726,0.07349023579445653,True
2018-03-18,China,56.98,0.0278,1948.6239799999998,5073.021808032684,0.062335406530566705,4.887899892696409,6768.769333108413,0.07274205036469039,True
2018-03-25,China,68.37999,0.0278,1948.6239799999998,5088.448165231542,0.06233250161230864,5.209515437754817,6784.195574565684,0.07415573061046342,True
2018-04-01,China,64.92,0.0281,1951.19021,4962.436629787852,0.06823206178714035,4.944638160910299,6657.872173019488,0.07570499589546258,True
2018-04-08,China,63.34,0.0281,1951.19021,4946.81167979536,0.06833464581550727,4.936215836437765,6642.247212017275,0.07569349028147113,True
2018-04-15,China,61.14,0.0281,1951.19021,4970.516452037816,0.06835025497048534,5.312948730198528,6665.95196819148,0.07730856491440907,True
2018-04-22,China,58.78999,0.0281,1951.19021,4953.673587944504,0.06858527869422786,5.363830380142235,6649.1091658059295,0.07760381308651325,True
2018-04-29,China,58.78999,0.0281,1951.19021,4924.978337462957,0.06909589057286875,4.999521732721168,6620.413961130548,0.0763007978566291,True
2018-05-06,China,60.73999,0.0273,1944.34693,4894.339819307878,0.06956704636411788,5.06101482120074,6590.600545621131,0.07673227239098093,True
2018-05-13,China,59.75,0.0273,1944.34693,4916.449517320394,0.06955298186825375,5.015397500823139,6612.710371938546,0.07657634158445024,True
2018-05-20,China,58.23,0.0273,1944.34693,4880.949438764534,0.07027434563869124,4.961499966865841,6577.2102030209135,0.07665021129254612,True
2018-05-27,China,55.78,0.0273,1944.34693,4871.918717213661,0.07039382241626631,5.231007488941998,6568.179491914012,0.077803039571843,True
2018-06-03,China,56.75,0.0297,1964.8767699999999,4764.448568959122,0.07453572084606523,5.327006881555055,6458.172534169516,0.0800731461227119,True
2018-06-10,China,56.75,0.0297,1964.8767699999999,4774.849290893116,0.07453602178562706,5.2127373047103465,6468.5732764530985,0.07963990249953802,True
2018-06-17,China,56.25,0.0297,1964.8767699999999,4750.682906819134,0.07477462335644126,5.218108609455488,6444.406898031551,0.07973231785583046,True
2018-06-24,China,58.17,0.0297,1964.8767699999999,4702.044234629415,0.07555609803537813,4.992119719976817,6395.768274722053,0.07912366120438921,True
2018-07-01,China,69.78999,0.0289,1958.0334899999998,4630.369606117895,0.07022817102890402,5.168765226309022,6324.95945205767,0.07701067099427665,True
