Date,SPX,DXY,UST2Y,UST5Y,UST10Y
11.10.2006,1349.95,87.12,4.856,4.748,4.784
12.10.2006,1362.83,86.92,4.84,4.737,4.777
13.10.2006,1365.62,87.12,4.868,4.766,4.805
16.10.2006,1369.05,87,4.852,4.745,4.784
17.10.2006,1364.05,86.87,4.841,4.734,4.775
18.10.2006,1365.96,86.88,4.847,4.727,4.761
19.10.2006,1366.96,86.24,4.863,4.756,4.788
20.10.2006,1368.6,86.27,4.881,4.765,4.788
23.10.2006,1377.02,86.71,4.919,4.81,4.83
24.10.2006,1377.38,86.63,4.914,4.805,4.825
25.10.2006,1382.22,86.38,4.849,4.749,4.771
26.10.2006,1389.08,85.89,4.811,4.685,4.724
27.10.2006,1377.34,85.56,4.753,4.639,4.676
30.10.2006,1377.93,85.59,4.764,4.641,4.675
31.10.2006,1377.94,85.32,4.7,4.568,4.607
01.11.2006,1367.81,85.32,4.652,4.524,4.566
02.11.2006,1367.34,85.34,4.678,4.554,4.598
03.11.2006,1364.3,85.71,4.826,4.696,4.718
06.11.2006,1379.78,85.75,4.816,4.676,4.703
07.11.2006,1382.84,85.43,4.773,4.634,4.662
08.11.2006,1385.72,85.41,4.756,4.609,4.638
09.11.2006,1378.33,85.18,4.75,4.598,4.631
10.11.2006,1380.9,85.05,4.744,4.575,4.59
13.11.2006,1384.42,85.36,4.777,4.603,4.61
14.11.2006,1393.22,85.24,4.739,4.566,4.567
15.11.2006,1396.57,85.34,4.814,4.635,4.62
16.11.2006,1399.76,85.5,4.857,4.685,4.665
17.11.2006,1401.2,85.37,4.77,4.601,4.604
20.11.2006,1400.5,85.42,4.775,4.603,4.597
21.11.2006,1402.81,85.24,4.764,4.578,4.577
22.11.2006,1406.09,84.65,4.758,4.569,4.564
23.11.2006,1406.09,84.48,4.758,4.569,4.564
24.11.2006,1400.95,83.71,4.747,4.558,4.553
27.11.2006,1381.9,83.51,4.724,4.537,4.535
28.11.2006,1386.72,83.21,4.686,4.503,4.505
29.11.2006,1399.48,83.44,4.683,4.524,4.524
30.11.2006,1400.63,82.92,4.625,4.449,4.46
01.12.2006,1396.71,82.48,4.529,4.391,4.433
04.12.2006,1409.12,82.49,4.518,4.38,4.432
05.12.2006,1414.76,82.45,4.523,4.394,4.444
06.12.2006,1412.9,82.77,4.587,4.457,4.484
07.12.2006,1407.29,82.8,4.576,4.449,4.484
08.12.2006,1409.84,83.33,4.683,4.525,4.551
11.12.2006,1413.04,83.12,4.673,4.498,4.521
12.12.2006,1411.56,82.97,4.624,4.455,4.492
13.12.2006,1413.21,82.97,4.716,4.56,4.582
14.12.2006,1425.49,83.65,4.743,4.578,4.598
15.12.2006,1427.09,84.06,4.727,4.574,4.599
18.12.2006,1422.48,83.98,4.721,4.564,4.589
19.12.2006,1425.55,83.46,4.722,4.567,4.595
20.12.2006,1423.53,83.52,4.722,4.571,4.598
21.12.2006,1418.3,83.57,4.656,4.514,4.55
22.12.2006,1410.76,83.94,4.656,4.594,4.627
25.12.2006,1410.76,83.94,4.656,4.594,4.627
26.12.2006,1416.9,84.07,4.722,4.583,4.604
27.12.2006,1426.84,83.94,4.788,4.645,4.654
28.12.2006,1424.73,83.82,4.803,4.684,4.69
29.12.2006,1418.3,83.72,4.824,4.701,4.704
01.01.2007,1418.3,83.72,4.824,4.701,4.704
02.01.2007,1418.3,83.2,4.803,4.682,4.686
03.01.2007,1416.6,83.92,4.771,4.659,4.667
04.01.2007,1418.34,84.32,4.702,4.598,4.618
05.01.2007,1409.71,84.63,4.765,4.646,4.645
08.01.2007,1412.84,84.6,4.787,4.66,4.659
09.01.2007,1412.11,84.74,4.798,4.659,4.659
10.01.2007,1414.85,85.08,4.814,4.68,4.69
11.01.2007,1423.82,85.31,4.862,4.728,4.737
12.01.2007,1430.73,85.03,4.895,4.764,4.78
15.01.2007,1430.73,85.03,4.895,4.764,4.78
16.01.2007,1431.9,85.05,4.868,4.741,4.753
17.01.2007,1430.62,84.98,4.912,4.779,4.788
18.01.2007,1426.37,84.91,4.896,4.752,4.75
19.01.2007,1430.5,84.86,4.918,4.786,4.779
22.01.2007,1422.95,85.02,4.913,4.77,4.759
23.01.2007,1427.99,84.67,4.946,4.815,4.806
24.01.2007,1440.13,84.94,4.935,4.811,4.811
25.01.2007,1423.9,85.11,4.976,4.877,4.873
26.01.2007,1422.18,85.28,4.976,4.873,4.878
29.01.2007,1420.62,85.1,4.981,4.887,4.894
30.01.2007,1428.82,85.03,4.976,4.866,4.877
31.01.2007,1438.24,84.61,4.928,4.809,4.821
01.02.2007,1445.94,84.63,4.965,4.844,4.839
02.02.2007,1448.39,84.96,4.944,4.821,4.828
05.02.2007,1446.99,85.08,4.923,4.802,4.809
06.02.2007,1448,84.78,4.907,4.759,4.768
07.02.2007,1450.02,84.75,4.885,4.73,4.747
08.02.2007,1448.31,84.7,4.885,4.732,4.738
09.02.2007,1438.06,84.87,4.906,4.78,4.786
12.02.2007,1433.37,85.15,4.933,4.809,4.804
13.02.2007,1444.26,84.73,4.95,4.81,4.816
14.02.2007,1455.3,84.2,4.879,4.73,4.733
15.02.2007,1456.81,84.01,4.841,4.694,4.709
16.02.2007,1455.54,84.09,4.835,4.685,4.695
19.02.2007,1455.54,84.09,4.835,4.685,4.695
20.02.2007,1459.68,84.19,4.824,4.669,4.681
21.02.2007,1457.63,84.21,4.841,4.687,4.695
22.02.2007,1456.38,84.32,4.867,4.731,4.733
23.02.2007,1451.19,84.07,4.808,4.659,4.674
26.02.2007,1449.37,83.93,4.766,4.614,4.631
27.02.2007,1399.04,83.48,4.591,4.461,4.51
28.02.2007,1406.82,83.57,4.639,4.53,4.554
01.03.2007,1403.17,83.68,4.623,4.5,4.558
02.03.2007,1387.17,83.74,4.563,4.436,4.515
05.03.2007,1374.12,84.15,4.558,4.431,4.519
06.03.2007,1395.41,84.07,4.584,4.485,4.528
07.03.2007,1391.97,83.78,4.536,4.438,4.499
08.03.2007,1401.89,84.1,4.557,4.464,4.519
09.03.2007,1402.85,84.24,4.674,4.552,4.59
12.03.2007,1406.6,83.86,4.641,4.509,4.554
13.03.2007,1377.95,83.73,4.528,4.409,4.496
14.03.2007,1387.17,83.61,4.56,4.456,4.524
15.03.2007,1392.28,83.68,4.581,4.467,4.536
16.03.2007,1386.95,83.23,4.597,4.473,4.546
19.03.2007,1402.06,83.39,4.629,4.498,4.57
20.03.2007,1410.94,83.11,4.613,4.479,4.552
21.03.2007,1435.04,82.77,4.531,4.431,4.521
22.03.2007,1434.54,83.09,4.59,4.482,4.592
23.03.2007,1436.11,83.28,4.611,4.515,4.616
26.03.2007,1437.5,83.08,4.589,4.498,4.589
27.03.2007,1428.61,83.01,4.583,4.481,4.613
28.03.2007,1417.23,83.03,4.567,4.499,4.624
29.03.2007,1422.53,83.09,4.59,4.542,4.635
30.03.2007,1420.86,82.93,4.585,4.542,4.652
02.04.2007,1424.55,82.87,4.59,4.539,4.645
03.04.2007,1437.77,83.15,4.622,4.569,4.667
04.04.2007,1439.37,82.96,4.601,4.548,4.652
05.04.2007,1443.76,82.68,4.623,4.574,4.677
06.04.2007,1443.76,82.99,4.746,4.574,4.755
09.04.2007,1444.61,83.1,4.741,4.667,4.746
10.04.2007,1448.39,82.7,4.698,4.629,4.727
11.04.2007,1438.87,82.67,4.725,4.651,4.74
12.04.2007,1447.8,82.37,4.736,4.66,4.736
13.04.2007,1452.85,82.13,4.77,4.691,4.761
16.04.2007,1468.47,82.07,4.748,4.671,4.736
17.04.2007,1471.48,81.83,4.683,4.603,4.684
18.04.2007,1472.5,81.74,4.64,4.565,4.654
19.04.2007,1470.73,81.64,4.645,4.573,4.669
20.04.2007,1484.35,81.64,4.651,4.574,4.673
23.04.2007,1480.93,81.74,4.63,4.542,4.645
24.04.2007,1480.41,81.55,4.608,4.517,4.624
25.04.2007,1495.42,81.43,4.635,4.553,4.651
26.04.2007,1494.25,81.75,4.675,4.607,4.7
27.04.2007,1494.07,81.53,4.68,4.592,4.7
30.04.2007,1482.37,81.45,4.601,4.518,4.627
01.05.2007,1486.3,81.6,4.643,4.541,4.642
02.05.2007,1495.92,81.74,4.649,4.551,4.649
03.05.2007,1502.39,81.95,4.702,4.592,4.676
04.05.2007,1505.62,81.74,4.676,4.555,4.642
07.05.2007,1509.48,81.68,4.681,4.548,4.631
08.05.2007,1507.72,81.94,4.682,4.548,4.638
09.05.2007,1512.58,82.02,4.736,4.592,4.672
10.05.2007,1491.47,82.29,4.693,4.553,4.649
11.05.2007,1505.85,82.12,4.709,4.59,4.672
14.05.2007,1503.15,82.07,4.726,4.617,4.691
15.05.2007,1501.19,81.76,4.742,4.624,4.714
16.05.2007,1514.14,82.16,4.737,4.632,4.709
17.05.2007,1512.75,82.32,4.787,4.684,4.756
18.05.2007,1522.75,82.2,4.82,4.73,4.805
21.05.2007,1525.1,82.36,4.81,4.716,4.791
22.05.2007,1524.12,82.39,4.838,4.761,4.83
23.05.2007,1522.28,82.31,4.854,4.778,4.86
24.05.2007,1507.51,82.41,4.849,4.778,4.856
25.05.2007,1515.73,82.33,4.862,4.8,4.864
28.05.2007,1515.73,82.33,4.862,4.8,4.864
29.05.2007,1518.11,82.31,4.896,4.837,4.885
30.05.2007,1530.23,82.43,4.891,4.829,4.88
31.05.2007,1530.62,82.3,4.923,4.857,4.892
01.06.2007,1536.34,82.32,4.976,4.927,4.956
04.06.2007,1539.18,82.06,4.966,4.914,4.929
05.06.2007,1530.95,81.89,4.998,4.977,4.976
06.06.2007,1517.38,81.9,4.955,4.934,4.971
07.06.2007,1490.72,82.29,5.025,5.082,5.137
08.06.2007,1507.67,82.69,5.004,5.044,5.109
11.06.2007,1509.12,82.71,5.014,5.079,5.16
12.06.2007,1493,82.89,5.085,5.212,5.294
13.06.2007,1515.67,83.04,5.085,5.141,5.202
14.06.2007,1522.97,83.13,5.096,5.169,5.225
15.06.2007,1532.91,82.85,5.026,5.089,5.166
18.06.2007,1531.05,82.72,5.01,5.063,5.141
19.06.2007,1533.7,82.54,4.939,5.002,5.087
20.06.2007,1512.84,82.52,4.972,5.051,5.136
21.06.2007,1522.19,82.73,4.977,5.08,5.187
22.06.2007,1502.56,82.34,4.923,5.017,5.135
25.06.2007,1497.74,82.33,4.873,4.97,5.082
26.06.2007,1492.89,82.3,4.884,4.964,5.083
27.06.2007,1506.34,82.32,4.886,4.972,5.086
28.06.2007,1505.71,82.33,4.949,5.013,5.109
29.06.2007,1503.35,81.92,4.875,4.93,5.028
02.07.2007,1519.43,81.4,4.848,4.895,4.994
03.07.2007,1524.87,81.44,4.891,4.937,5.045
04.07.2007,1524.87,81.44,4.891,4.937,5.045
05.07.2007,1525.4,81.54,4.976,5.054,5.144
06.07.2007,1530.44,81.47,4.993,5.094,5.187
09.07.2007,1531.85,81.43,4.966,5.051,5.141
10.07.2007,1510.12,80.86,4.853,4.921,5.026
11.07.2007,1518.76,80.73,4.896,4.961,5.09
12.07.2007,1547.7,80.64,4.944,5.029,5.129
13.07.2007,1552.5,80.58,4.933,5.008,5.097
16.07.2007,1549.52,80.52,4.874,4.95,5.042
17.07.2007,1549.37,80.54,4.895,4.961,5.055
18.07.2007,1546.17,80.42,4.846,4.937,5.035
19.07.2007,1553.08,80.42,4.852,4.923,5.02
20.07.2007,1534.1,80.29,4.775,4.846,4.95
23.07.2007,1541.57,80.35,4.797,4.849,4.955
24.07.2007,1511.04,80.08,4.758,4.795,4.912
25.07.2007,1518.09,80.65,4.736,4.781,4.903
26.07.2007,1482.66,80.45,4.551,4.611,4.78
27.07.2007,1458.95,80.95,4.551,4.567,4.765
30.07.2007,1473.91,80.85,4.577,4.641,4.806
31.07.2007,1455.27,80.77,4.561,4.567,4.738
01.08.2007,1465.81,80.87,4.551,4.65,4.793
02.08.2007,1472.2,80.71,4.566,4.621,4.77
03.08.2007,1433.06,80.18,4.465,4.491,4.683
06.08.2007,1467.67,80.26,4.491,4.57,4.731
07.08.2007,1476.71,80.48,4.544,4.605,4.777
08.08.2007,1497.49,80.34,4.64,4.728,4.881
09.08.2007,1453.09,80.74,4.485,4.573,4.788
10.08.2007,1453.64,80.68,4.442,4.596,4.775
13.08.2007,1452.92,81.05,4.436,4.546,4.777
14.08.2007,1426.54,81.49,4.371,4.499,4.734
15.08.2007,1406.7,81.82,4.296,4.451,4.717
16.08.2007,1411.27,81.73,4.161,4.35,4.635
17.08.2007,1445.94,81.43,4.175,4.364,4.682
20.08.2007,1445.55,81.4,4.094,4.3,4.631
21.08.2007,1447.12,81.49,4.029,4.26,4.595
22.08.2007,1464.07,81.25,4.162,4.377,4.635
23.08.2007,1462.5,81.15,4.216,4.416,4.635
24.08.2007,1479.37,80.67,4.296,4.419,4.626
27.08.2007,1466.79,80.74,4.251,4.34,4.586
28.08.2007,1432.36,80.76,4.099,4.223,4.52
29.08.2007,1463.76,80.7,4.158,4.304,4.557
30.08.2007,1457.64,80.79,4.084,4.233,4.508
31.08.2007,1473.99,80.79,4.143,4.253,4.532
03.09.2007,1473.99,80.79,4.143,4.253,4.532
04.09.2007,1489.42,80.88,4.137,4.26,4.555
05.09.2007,1472.29,80.62,4.016,4.153,4.472
06.09.2007,1478.55,80.47,4.079,4.214,4.508
07.09.2007,1453.55,79.96,3.899,4.048,4.376
10.09.2007,1451.7,79.82,3.845,3.99,4.324
11.09.2007,1471.49,79.7,3.946,4.072,4.369
12.09.2007,1471.56,79.37,3.957,4.112,4.411
13.09.2007,1483.95,79.51,4.042,4.181,4.474
14.09.2007,1484.25,79.62,4.042,4.178,4.46
17.09.2007,1476.65,79.72,4.069,4.208,4.47
18.09.2007,1519.78,79.21,3.978,4.156,4.476
19.09.2007,1529.03,79.3,3.994,4.215,4.535
20.09.2007,1518.75,78.58,4.102,4.366,4.686
21.09.2007,1525.75,78.6,4.059,4.297,4.631
24.09.2007,1517.73,78.53,4.048,4.309,4.629
25.09.2007,1517.21,78.31,3.993,4.27,4.622
26.09.2007,1525.42,78.49,3.982,4.265,4.621
27.09.2007,1531.38,78.34,3.953,4.218,4.57
28.09.2007,1526.75,77.72,3.979,4.255,4.587
01.10.2007,1547.03,77.9,4.016,4.234,4.553
02.10.2007,1546.63,78.3,3.974,4.203,4.529
03.10.2007,1539.59,78.57,4.01,4.252,4.553
04.10.2007,1542.84,78.48,3.989,4.204,4.52
05.10.2007,1557.59,78.31,4.085,4.338,4.638
08.10.2007,1552.58,78.67,4.083,4.338,4.644
09.10.2007,1565.15,78.53,4.133,4.379,4.652
10.10.2007,1562.47,78.38,4.149,4.373,4.651
11.10.2007,1554.41,78.08,4.144,4.345,4.651
12.10.2007,1561.8,78.22,4.23,4.418,4.687
15.10.2007,1548.71,78.09,4.225,4.404,4.679
16.10.2007,1538.53,78.25,4.134,4.342,4.657
17.10.2007,1541.24,78.12,3.983,4.214,4.552
18.10.2007,1540.08,77.59,3.918,4.147,4.501
19.10.2007,1500.63,77.41,3.799,4.035,4.399
22.10.2007,1506.33,78.06,3.842,4.091,4.404
23.10.2007,1519.59,77.59,3.815,4.061,4.407
24.10.2007,1515.88,77.55,3.734,3.991,4.338
25.10.2007,1514.4,77.28,3.756,4.033,4.369
26.10.2007,1535.28,77.03,3.766,4.058,4.396
29.10.2007,1540.98,76.84,3.803,4.053,4.383
30.10.2007,1531.02,76.77,3.814,4.054,4.383
31.10.2007,1549.38,76.48,3.94,4.176,4.473
01.11.2007,1508.44,76.59,3.777,4.011,4.353
02.11.2007,1509.65,76.34,3.656,3.913,4.304
05.11.2007,1502.17,76.43,3.672,3.969,4.327
06.11.2007,1520.27,76.04,3.699,4.002,4.366
07.11.2007,1475.62,75.41,3.567,3.878,4.323
08.11.2007,1474.77,75.46,3.471,3.821,4.28
09.11.2007,1453.7,75.4,3.418,3.75,4.213
12.11.2007,1439.18,75.9,3.405,3.744,4.21
13.11.2007,1481.05,75.88,3.539,3.85,4.262
14.11.2007,1470.58,75.81,3.523,3.826,4.261
15.11.2007,1451.15,76.07,3.337,3.675,4.154
16.11.2007,1458.74,75.83,3.325,3.702,4.151
19.11.2007,1433.27,75.78,3.181,3.55,4.077
20.11.2007,1439.7,75.21,3.175,3.55,4.077
21.11.2007,1416.77,75.07,3.014,3.354,4.015
22.11.2007,1416.77,75.07,3.014,3.354,4.015
23.11.2007,1440.7,75.05,3.086,3.411,4.003
26.11.2007,1407.22,74.86,2.92,3.211,3.845
27.11.2007,1428.23,75.1,3.074,3.383,3.948
28.11.2007,1469.02,75.08,3.202,3.498,4.024
29.11.2007,1469.72,75.59,3.047,3.407,3.939
30.11.2007,1481.14,76.15,3.031,3.39,3.959
03.12.2007,1472.42,75.94,2.885,3.245,3.873
04.12.2007,1462.79,75.69,2.895,3.283,3.893
05.12.2007,1485.01,76.41,2.905,3.329,3.933
06.12.2007,1507.34,76.38,3.025,3.389,4.008
07.12.2007,1504.66,76.29,3.109,3.504,4.115
10.12.2007,1515.96,76.06,3.167,3.56,4.154
11.12.2007,1477.65,76.22,2.94,3.315,3.976
12.12.2007,1486.59,76.14,3.125,3.472,4.08
13.12.2007,1488.41,76.56,3.225,3.571,4.186
14.12.2007,1467.95,77.44,3.306,3.637,4.236
17.12.2007,1445.9,77.4,3.21,3.529,4.173
18.12.2007,1454.98,77.41,3.183,3.517,4.119
19.12.2007,1453,77.59,3.124,3.441,4.051
20.12.2007,1460.12,77.79,3.082,3.468,4.041
21.12.2007,1484.46,77.72,3.189,3.582,4.17
24.12.2007,1496.45,77.57,3.248,3.641,4.215
25.12.2007,1496.45,77.57,3.248,3.641,4.215
26.12.2007,1497.66,77.15,3.308,3.721,4.282
27.12.2007,1476.37,76.61,3.224,3.623,4.201
28.12.2007,1478.49,76.22,3.12,3.501,4.087
31.12.2007,1468.35,76.7,3.057,3.491,4.032
01.01.2008,1468.35,76.7,3.057,3.491,4.032
02.01.2008,1447.16,75.97,2.875,3.286,3.904
03.01.2008,1447.16,75.89,2.823,3.261,3.899
04.01.2008,1411.63,75.79,2.738,3.189,3.865
07.01.2008,1416.18,76.17,2.758,3.159,3.838
08.01.2008,1390.19,76.11,2.721,3.084,3.814
09.01.2008,1409.13,76.42,2.7,3.139,3.806
10.01.2008,1420.33,75.93,2.704,3.161,3.888
11.01.2008,1401.02,75.98,2.582,3.044,3.8
14.01.2008,1416.25,75.61,2.565,3.055,3.783
15.01.2008,1380.95,75.57,2.517,2.953,3.691
16.01.2008,1373.2,76.26,2.511,3.013,3.727
17.01.2008,1333.25,76.17,2.421,2.882,3.635
18.01.2008,1325.19,76.38,2.348,2.85,3.635
21.01.2008,1325.19,76.87,2.348,2.85,3.635
22.01.2008,1310.5,76.35,2.027,2.567,3.458
23.01.2008,1338.6,76.4,2.067,2.751,3.511
24.01.2008,1352.07,75.69,2.27,2.907,3.674
25.01.2008,1330.6,75.97,2.192,2.765,3.568
28.01.2008,1353.97,75.58,2.196,2.8,3.585
29.01.2008,1362.3,75.55,2.29,2.89,3.67
30.01.2008,1355.81,75.03,2.212,2.848,3.703
31.01.2008,1378.55,75.18,2.14,2.767,3.619
01.02.2008,1395.42,75.45,2.079,2.745,3.598
04.02.2008,1380.82,75.37,2.063,2.78,3.643
05.02.2008,1336.64,76.12,1.949,2.643,3.58
06.02.2008,1326.45,76.14,1.949,2.653,3.605
07.02.2008,1336.91,76.94,2.026,2.831,3.736
08.02.2008,1331.29,76.67,1.943,2.699,3.654
11.02.2008,1339.13,76.58,1.917,2.655,3.619
12.02.2008,1348.86,76.32,1.942,2.696,3.678
13.02.2008,1367.21,76.4,1.906,2.739,3.716
14.02.2008,1348.86,76.16,1.895,2.775,3.819
15.02.2008,1349.99,76.1,1.904,2.758,3.766
18.02.2008,1349.99,76.26,1.904,2.758,3.766
19.02.2008,1348.78,76,2.062,2.941,3.89
20.02.2008,1360.03,76.12,2.141,2.984,3.904
21.02.2008,1342.53,75.6,1.987,2.805,3.784
22.02.2008,1353.11,75.52,2.008,2.834,3.797
25.02.2008,1371.8,75.53,2.119,2.964,3.903
26.02.2008,1381.29,74.76,2.018,2.882,3.859
27.02.2008,1380.02,74.21,1.997,2.894,3.851
28.02.2008,1367.68,73.72,1.877,2.675,3.693
29.02.2008,1330.63,73.71,1.646,2.476,3.524
03.03.2008,1331.34,73.7,1.61,2.51,3.543
04.03.2008,1326.75,73.66,1.605,2.55,3.606
05.03.2008,1333.7,73.48,1.671,2.579,3.687
06.03.2008,1304.34,73,1.568,2.4,3.607
07.03.2008,1293.37,73.03,1.525,2.436,3.542
10.03.2008,1273.37,72.99,1.457,2.381,3.451
11.03.2008,1320.65,73.28,1.745,2.635,3.598
12.03.2008,1308.77,72.4,1.636,2.436,3.46
13.03.2008,1315.48,72.07,1.62,2.502,3.532
14.03.2008,1288.14,71.66,1.422,2.407,3.446
17.03.2008,1276.6,71.46,1.333,2.202,3.306
18.03.2008,1330.74,71.57,1.597,2.47,3.471
19.03.2008,1298.42,72.14,1.508,2.306,3.35
20.03.2008,1329.51,72.75,1.61,2.306,3.338
21.03.2008,1329.51,72.75,1.61,2.306,3.338
24.03.2008,1349.88,72.95,1.822,2.629,3.558
25.03.2008,1352.99,72.28,1.776,2.61,3.511
26.03.2008,1341.13,71.51,1.632,2.497,3.464
27.03.2008,1325.76,71.66,1.698,2.553,3.524
28.03.2008,1315.22,71.68,1.65,2.5,3.441
31.03.2008,1322.7,71.8,1.594,2.445,3.411
01.04.2008,1370.18,72.56,1.802,2.653,3.566
02.04.2008,1367.53,72.26,1.903,2.741,3.6
03.04.2008,1369.31,72.22,1.907,2.745,3.583
04.04.2008,1370.4,72.02,1.827,2.623,3.471
07.04.2008,1372.54,72.2,1.924,2.73,3.541
08.04.2008,1365.54,72.23,1.884,2.731,3.56
09.04.2008,1354.49,71.83,1.758,2.594,3.473
10.04.2008,1360.55,72.12,1.843,2.682,3.543
11.04.2008,1332.83,71.81,1.754,2.576,3.479
14.04.2008,1328.32,71.88,1.77,2.608,3.519
15.04.2008,1334.43,72.02,1.868,2.702,3.604
16.04.2008,1364.71,71.41,1.971,2.821,3.693
17.04.2008,1365.56,71.68,2.107,2.897,3.735
18.04.2008,1390.33,72.01,2.15,2.905,3.712
21.04.2008,1388.17,71.65,2.18,2.939,3.729
22.04.2008,1375.94,71.33,2.197,2.941,3.693
23.04.2008,1379.93,71.82,2.202,2.964,3.737
24.04.2008,1388.82,72.54,2.399,3.1,3.831
25.04.2008,1397.84,72.79,2.427,3.19,3.88
28.04.2008,1396.37,72.79,2.346,3.125,3.831
29.04.2008,1390.94,72.9,2.358,3.118,3.823
30.04.2008,1385.59,72.51,2.266,3.017,3.734
01.05.2008,1409.34,73.28,2.375,3.083,3.767
02.05.2008,1413.9,73.5,2.461,3.185,3.861
05.05.2008,1407.49,73.19,2.429,3.163,3.871
06.05.2008,1418.26,73,2.393,3.174,3.922
07.05.2008,1392.57,73.51,2.32,3.087,3.853
08.05.2008,1397.68,73.48,2.227,2.975,3.782
09.05.2008,1388.28,73.05,2.247,2.973,3.777
12.05.2008,1403.58,72.95,2.317,3.014,3.801
13.05.2008,1403.04,73.27,2.482,3.173,3.917
14.05.2008,1408.66,73.4,2.524,3.199,3.913
15.05.2008,1423.57,73.35,2.429,3.089,3.818
16.05.2008,1425.35,72.84,2.451,3.113,3.85
19.05.2008,1426.63,73.05,2.402,3.089,3.835
20.05.2008,1413.4,72.41,2.315,3.013,3.778
21.05.2008,1390.71,71.94,2.411,3.082,3.812
22.05.2008,1394.35,72.28,2.536,3.225,3.915
23.05.2008,1375.93,71.89,2.446,3.144,3.854
26.05.2008,1375.93,71.89,2.446,3.144,3.854
27.05.2008,1385.35,72.34,2.51,3.227,3.925
28.05.2008,1390.84,72.55,2.611,3.345,4.009
29.05.2008,1398.26,73.02,2.69,3.429,4.079
30.05.2008,1400.38,72.88,2.649,3.43,4.065
02.06.2008,1385.67,72.93,2.512,3.278,3.961
03.06.2008,1377.65,73.24,2.411,3.189,3.896
04.06.2008,1377.2,73.42,2.463,3.267,3.982
05.06.2008,1404.05,73.04,2.503,3.329,4.044
06.06.2008,1360.68,72.39,2.385,3.184,3.915
09.06.2008,1361.76,72.85,2.719,3.395,4.002
10.06.2008,1358.44,73.7,2.925,3.566,4.109
11.06.2008,1335.49,73.21,2.814,3.476,4.077
12.06.2008,1339.87,73.86,3.05,3.7,4.217
13.06.2008,1360.03,74.15,3.031,3.733,4.261
16.06.2008,1360.14,73.61,3.044,3.756,4.275
17.06.2008,1350.93,73.51,2.919,3.646,4.205
18.06.2008,1337.81,73.44,2.857,3.559,4.142
19.06.2008,1342.83,73.48,2.945,3.653,4.213
20.06.2008,1317.93,73.03,2.9,3.599,4.17
23.06.2008,1318,73.43,2.951,3.636,4.172
24.06.2008,1314.29,73.24,2.846,3.533,4.09
25.06.2008,1321.97,72.93,2.818,3.526,4.103
26.06.2008,1283.15,72.49,2.665,3.396,4.037
27.06.2008,1278.38,72.36,2.637,3.353,3.973
30.06.2008,1280,72.46,2.625,3.332,3.973
01.07.2008,1284.91,72.37,2.656,3.36,4.008
02.07.2008,1261.52,72.03,2.583,3.3,3.963
03.07.2008,1262.9,72.74,2.541,3.291,3.987
04.07.2008,1262.9,72.73,2.541,3.291,3.987
07.07.2008,1252.31,72.67,2.439,3.19,3.905
08.07.2008,1273.7,73.01,2.483,3.19,3.888
09.07.2008,1244.69,72.58,2.398,3.088,3.817
10.07.2008,1253.39,72.49,2.409,3.08,3.8
11.07.2008,1239.49,72.1,2.608,3.289,3.963
14.07.2008,1228.3,71.92,2.464,3.176,3.861
15.07.2008,1214.91,71.87,2.369,3.091,3.823
16.07.2008,1245.36,72.06,2.43,3.196,3.94
17.07.2008,1260.32,72.24,2.495,3.278,3.999
18.07.2008,1260.68,72.19,2.646,3.416,4.089
21.07.2008,1260,71.99,2.6,3.37,4.046
22.07.2008,1277,72.45,2.724,3.474,4.103
23.07.2008,1282.19,72.81,2.745,3.5,4.122
24.07.2008,1252.54,72.93,2.613,3.328,4.003
25.07.2008,1257.76,72.86,2.718,3.445,4.103
28.07.2008,1234.37,72.65,2.585,3.319,4.005
29.07.2008,1263.2,73.31,2.629,3.373,4.044
30.07.2008,1284.26,73.32,2.641,3.37,4.05
31.07.2008,1267.38,73.23,2.52,3.242,3.952
01.08.2008,1260.31,73.42,2.499,3.218,3.935
04.08.2008,1249.01,73.46,2.543,3.25,3.968
05.08.2008,1284.88,73.88,2.559,3.294,4.023
06.08.2008,1289.19,74.24,2.583,3.325,4.056
07.08.2008,1266.07,74.55,2.432,3.153,3.928
08.08.2008,1296.32,75.85,2.504,3.204,3.935
11.08.2008,1305.32,76.13,2.553,3.265,4
12.08.2008,1289.59,76.15,2.426,3.14,3.903
13.08.2008,1285.83,76.21,2.483,3.2,3.939
14.08.2008,1292.93,76.67,2.438,3.154,3.895
15.08.2008,1298.2,77.18,2.391,3.106,3.844
18.08.2008,1278.6,77.12,2.341,3.07,3.818
19.08.2008,1266.69,76.84,2.304,3.059,3.837
20.08.2008,1274.54,76.96,2.254,3.018,3.805
21.08.2008,1277.72,76.2,2.315,3.066,3.835
22.08.2008,1292.2,76.81,2.416,3.14,3.874
25.08.2008,1266.84,76.79,2.333,3.048,3.791
26.08.2008,1271.51,77.25,2.337,3.045,3.78
27.08.2008,1281.66,77.05,2.286,3.019,3.767
28.08.2008,1300.68,77.15,2.371,3.049,3.782
29.08.2008,1282.83,77.38,2.375,3.094,3.827
01.09.2008,1282.83,77.644,2.375,3.094,3.827
02.09.2008,1277.58,78.06,2.266,2.989,3.738
03.09.2008,1274.98,78.09,2.266,2.954,3.705
04.09.2008,1236.83,78.61,2.189,2.859,3.628
05.09.2008,1242.31,78.93,2.31,2.987,3.702
08.09.2008,1267.79,79.59,2.318,2.984,3.684
