date;N10D;GPRD;GPRD_ACT;GPRD_THREAT
13.04.1995;935;92.11;56.51;106.06
14.04.1995;864;99.68;99.38;95.64
15.04.1995;785;88.62;67.31;98.25
16.04.1995;870;87.57;45.55;120.31
17.04.1995;650;142.70;101.61;161.03
18.04.1995;794;108.47;83.18;124.89
19.04.1995;829;107.89;47.80;146.20
20.04.1995;913;166.90;217.02;132.75
21.04.1995;918;212.90;273.40;168.03
22.04.1995;809;90.08;97.97;74.91
23.04.1995;1022;106.96;142.18;70.08
24.04.1995;769;94.77;154.60;50.15
25.04.1995;897;88.63;103.08;85.98
26.04.1995;927;92.91;135.37;41.60
27.04.1995;947;62.96;76.72;58.17
28.04.1995;923;75.37;78.71;65.65
29.04.1995;797;128.85;157.45;82.95
30.04.1995;952;73.07;90.19;57.87
01.05.1995;820;169.67;193.31;194.83
02.05.1995;852;124.42;124.03;122.85
03.05.1995;868;152.65;136.96;165.02
04.05.1995;926;82.28;78.46;77.34
05.05.1995;860;88.59;107.52;64.06
06.05.1995;787;67.35;92.32;56.00
07.05.1995;976;67.88;74.44;56.44
08.05.1995;695;104.86;114.04;95.12
09.05.1995;818;85.04;80.74;87.55
10.05.1995;897;81.24;66.27;92.12
11.05.1995;943;91.33;63.04;122.68
12.05.1995;788;88.28;83.82;104.87
13.05.1995;831;51.82;55.64;53.03
14.05.1995;932;53.31;42.52;59.11
15.05.1995;718;69.20;36.80;92.07
16.05.1995;832;59.72;39.69;72.84
17.05.1995;869;76.24;83.60;57.06
18.05.1995;909;76.53;36.33;96.97
19.05.1995;945;94.64;62.90;116.59
20.05.1995;827;60.08;39.93;73.28
21.05.1995;941;49.28;42.11;46.84
22.05.1995;740;76.10;26.78;104.22
23.05.1995;851;89.53;85.37;84.16
24.05.1995;881;90.24;67.47;106.30
25.05.1995;931;71.16;63.85;76.92
26.05.1995;936;74.32;84.68;76.51
27.05.1995;757;78.77;52.35;94.61
28.05.1995;937;53.03;63.44;58.79
29.05.1995;615;102.34;107.39;134.37
30.05.1995;736;148.53;125.63;202.10
31.05.1995;835;134.88;110.74;164.94
01.06.1995;854;159.03;92.81;206.43
02.06.1995;876;128.57;82.94;157.22
03.06.1995;782;88.96;76.01;119.76
04.06.1995;910;80.08;50.81;96.86
05.06.1995;733;140.09;126.15;157.83
06.06.1995;853;85.44;77.43;96.88
07.06.1995;923;111.26;57.25;155.18
08.06.1995;913;76.19;50.64;90.51
09.06.1995;935;134.63;70.64;188.54
10.06.1995;823;100.62;56.18;133.88
11.06.1995;958;65.70;34.47;92.01
12.06.1995;772;77.24;51.33;85.63
13.06.1995;835;103.15;71.19;125.35
14.06.1995;879;154.51;90.17;188.02
15.06.1995;916;151.89;187.47;144.34
16.06.1995;873;136.60;181.57;94.66
17.06.1995;790;138.37;158.85;160.39
18.06.1995;961;110.30;103.09;126.12
19.06.1995;718;138.41;147.18;161.13
20.06.1995;854;124.12;92.81;148.37
21.06.1995;878;120.73;112.84;125.49
22.06.1995;851;136.24;124.18;142.42
23.06.1995;908;83.91;65.47;103.14
24.06.1995;801;62.03;41.23;82.53
25.06.1995;913;79.82;72.34;102.58
26.06.1995;714;83.51;64.75;84.87
27.06.1995;832;67.68;71.45;52.97
28.06.1995;913;58.05;28.94;72.41
29.06.1995;898;118.04;110.32;116.56
30.06.1995;903;80.70;65.83;91.51
01.07.1995;759;91.65;60.91;108.87
02.07.1995;857;77.31;84.77;57.85
03.07.1995;611;37.95;21.62;45.08
04.07.1995;670;118.66;128.15;115.11
05.07.1995;722;59.64;45.74;61.04
06.07.1995;805;78.18;73.84;75.28
07.07.1995;871;87.47;91.00;88.55
08.07.1995;767;77.74;77.50;64.64
09.07.1995;877;49.10;30.12;56.53
10.07.1995;732;104.08;153.39;67.73
11.07.1995;799;78.77;74.40;82.74
12.07.1995;899;121.60;102.85;128.69
13.07.1995;850;89.63;69.93;123.14
14.07.1995;873;91.07;68.09;113.59
15.07.1995;768;112.14;120.40;107.60
16.07.1995;894;103.75;132.98;92.43
17.07.1995;679;185.39;175.09;186.61
18.07.1995;646;97.43;102.24;93.81
19.07.1995;861;134.66;122.74;140.76
20.07.1995;832;119.44;111.14;132.43
21.07.1995;874;109.91;90.68;138.67
22.07.1995;752;110.13;149.31;87.91
23.07.1995;873;60.71;60.52;69.41
24.07.1995;664;159.64;119.36;199.12
25.07.1995;775;141.05;127.83;156.38
26.07.1995;807;172.40;196.42;163.84
27.07.1995;819;161.79;129.03;201.80
28.07.1995;865;134.03;68.72;178.33
29.07.1995;732;158.39;144.37;142.99
30.07.1995;927;89.34;64.12;112.91
31.07.1995;731;158.60;180.70;173.33
01.08.1995;756;105.16;122.31;80.16
02.08.1995;826;116.30;79.96;180.08
03.08.1995;799;103.65;99.20;103.42
04.08.1995;863;130.51;153.06;153.21
05.08.1995;690;115.22;86.15;151.70
06.08.1995;895;96.23;110.69;92.33
07.08.1995;686;140.04;115.53;152.58
08.08.1995;749;119.41;141.09;88.26
09.08.1995;809;126.93;163.28;108.95
10.08.1995;805;111.10;73.84;143.71
11.08.1995;838;122.54;70.93;157.78
12.08.1995;769;99.08;51.53;128.95
13.08.1995;867;95.52;114.27;114.37
14.08.1995;655;171.95;211.76;168.21
15.08.1995;748;119.57;123.62;154.66
16.08.1995;817;113.53;137.43;87.66
17.08.1995;842;106.22;70.60;137.40
18.08.1995;786;164.36;109.24;210.27
19.08.1995;771;128.89;119.93;150.05
20.08.1995;892;77.99;66.64;86.46
21.08.1995;687;96.44;67.30;136.32
22.08.1995;764;82.38;121.03;72.11
23.08.1995;778;114.96;118.85;113.30
24.08.1995;830;71.84;63.66;79.65
25.08.1995;842;82.62;47.06;104.68
26.08.1995;741;84.94;115.87;59.48
27.08.1995;894;74.11;66.49;80.11
28.08.1995;670;88.99;69.00;98.67
29.08.1995;718;87.66;45.99;122.76
30.08.1995;827;116.16;135.77;106.58
31.08.1995;841;106.35;94.24;111.36
01.09.1995;898;70.09;73.55;67.48
02.09.1995;750;66.25;88.06;51.42
03.09.1995;895;59.22;66.42;49.24
04.09.1995;605;114.98;98.25;136.59
05.09.1995;725;105.09;127.54;83.58
06.09.1995;843;66.80;54.84;78.42
07.09.1995;889;104.33;81.72;117.74
08.09.1995;941;80.97;42.11;111.23
09.09.1995;810;118.60;97.85;129.22
10.09.1995;877;56.66;52.72;62.82
11.09.1995;748;101.86;114.79;95.74
12.09.1995;801;70.30;74.21;61.90
13.09.1995;907;87.65;58.26;103.26
14.09.1995;882;75.11;82.37;74.95
15.09.1995;936;49.55;56.45;47.09
16.09.1995;770;73.13;77.20;78.70
17.09.1995;925;42.97;42.84;35.73
18.09.1995;726;86.69;100.07;75.88
19.09.1995;870;57.11;53.14;63.32
20.09.1995;865;91.91;91.63;101.90
21.09.1995;901;55.15;58.64;67.26
22.09.1995;819;60.67;40.32;73.99
23.09.1995;814;81.39;73.03;74.45
24.09.1995;968;44.49;34.12;62.60
25.09.1995;761;39.18;43.40;36.20
26.09.1995;852;89.42;93.02;96.99
27.09.1995;889;37.26;37.15;30.98
28.09.1995;926;67.97;78.46;59.49
29.09.1995;989;60.29;33.39;72.41
30.09.1995;793;66.84;99.95;27.79
01.10.1995;1101;72.21;59.99;70.05
02.10.1995;859;80.98;92.27;70.55
03.10.1995;968;58.18;40.94;62.60
04.10.1995;959;96.72;103.31;80.42
05.10.1995;962;48.21;61.79;34.36
06.10.1995;1036;41.57;38.25;58.49
07.10.1995;882;90.14;104.84;74.95
08.10.1995;1191;61.19;61.00;69.38
09.10.1995;821;64.56;56.31;67.10
10.10.1995;897;92.32;110.45;67.56
11.10.1995;992;73.46;53.26;77.75
12.10.1995;978;60.97;81.04;39.43
13.10.1995;936;63.70;70.56;52.97
14.10.1995;856;92.88;54.01;128.72
15.10.1995;1082;91.85;109.88;81.46
16.10.1995;817;109.47;153.60;80.92
17.10.1995;931;60.49;56.75;59.17
18.10.1995;999;106.11;85.95;110.29
19.10.1995;1028;80.56;64.25;80.38
20.10.1995;1040;63.70;76.21;68.86
21.10.1995;888;52.23;66.94;37.22
22.10.1995;1170;59.46;84.68;32.96
23.10.1995;841;23.63;23.56;19.65
24.10.1995;964;44.67;34.26;51.43
25.10.1995;966;48.01;13.67;68.43
26.10.1995;893;66.77;88.75;61.69
27.10.1995;1048;63.22;69.32;52.57
28.10.1995;855;46.49;15.45;64.43
29.10.1995;1070;58.82;74.07;61.78
30.10.1995;812;114.23;89.47;115.34
31.10.1995;964;44.67;61.66;34.29
01.11.1995;869;49.56;68.40;38.04
02.11.1995;951;87.08;104.18;69.51
03.11.1995;995;79.90;132.76;33.22
04.11.1995;834;23.83;15.84;26.42
05.11.1995;940;59.91;98.37;35.16
06.11.1995;749;101.72;88.18;110.33
07.11.1995;837;94.98;110.47;72.40
08.11.1995;791;87.94;83.50;83.58
09.11.1995;909;61.95;72.66;42.42
10.11.1995;910;72.80;50.81;96.86
11.11.1995;821;60.52;32.18;73.81
12.11.1995;909;65.60;58.13;60.61
13.11.1995;726;141.45;109.17;159.35
14.11.1995;861;126.96;107.39;140.76
15.11.1995;886;63.56;52.18;68.40
16.11.1995;938;45.91;14.08;64.60
17.11.1995;936;81.40;14.11;129.49
18.11.1995;846;86.14;70.26;104.19
19.11.1995;917;61.41;28.81;78.10
20.11.1995;738;53.86;62.65;44.79
21.11.1995;798;91.32;91.04;75.94
22.11.1995;882;105.16;82.37;143.66
23.11.1995;734;117.34;44.99;157.61
24.11.1995;835;122.98;166.11;92.37
25.11.1995;792;79.47;83.39;76.51
26.11.1995;849;54.62;54.46;51.91
27.11.1995;751;44.11;26.38;51.35
28.11.1995;797;70.66;66.30;82.95
29.11.1995;936;53.09;28.23;70.63
30.11.1995;886;59.82;74.55;62.18
01.12.1995;956;76.23;48.36;86.44
02.12.1995;838;23.72;15.76;26.30
03.12.1995;886;56.08;52.18;55.96
04.12.1995;716;78.65;73.80;84.64
05.12.1995;878;67.91;30.09;94.12
06.12.1995;893;74.19;96.15;49.35
07.12.1995;866;65.03;53.39;63.61
08.12.1995;840;74.93;70.77;72.14
09.12.1995;658;80.55;30.11;117.21
10.12.1995;916;72.33;57.68;84.20
11.12.1995;607;54.57;32.64;63.53
12.12.1995;854;89.21;61.87;103.21
13.12.1995;904;58.63;36.53;67.03
14.12.1995;913;65.31;57.87;60.34
15.12.1995;933;88.76;56.63;100.38
16.12.1995;795;95.84;58.15;131.66
17.12.1995;866;65.03;45.76;89.06
18.12.1995;769;68.92;77.30;50.15
19.12.1995;786;75.86;67.22;77.10
20.12.1995;862;53.80;76.62;25.56
21.12.1995;855;34.87;23.17;45.10
22.12.1995;818;32.40;8.07;47.14
23.12.1995;715;55.60;83.14;23.11
24.12.1995;571;34.81;57.83;19.30
25.12.1995;332;29.93;39.79;16.59
26.12.1995;502;65.99;118.41;21.95
27.12.1995;718;83.04;73.59;92.07
28.12.1995;739;67.24;71.50;59.64
29.12.1995;773;81.42;42.72;106.90
30.12.1995;694;57.28;38.07;71.44
31.12.1995;667;69.53;49.51;74.33
01.01.1996;454;102.15;87.29;109.21
02.01.1996;580;74.25;45.55;104.48
03.01.1996;660;40.15;60.04;16.69
04.01.1996;711;93.18;111.47;77.48
05.01.1996;716;92.53;83.02;92.33
06.01.1996;757;65.64;87.25;43.66
07.01.1996;495;73.61;80.06;55.65
08.01.1996;684;121.07;135.18;96.65
09.01.1996;726;73.00;90.97;60.71
10.01.1996;720;87.41;119.25;76.51
11.01.1996;789;100.76;117.19;97.75
12.01.1996;771;90.23;51.40;114.32
13.01.1996;711;65.23;65.03;69.73
14.01.1996;454;116.74;87.29;145.61
15.01.1996;647;138.24;163.33;136.24
16.01.1996;620;128.23;191.75;115.51
17.01.1996;730;99.83;126.67;75.47
18.01.1996;781;161.17;186.05;190.45
19.01.1996;701;94.51;75.38;117.88
20.01.1996;721;73.51;45.80;91.69
21.01.1996;469;70.63;112.66;23.49
22.01.1996;642;92.88;133.74;51.49
23.01.1996;721;59.73;45.80;68.77
24.01.1996;740;67.15;71.40;52.11
25.01.1996;793;83.55;74.96;83.36
26.01.1996;729;45.44;45.30;45.34
27.01.1996;760;69.74;34.76;86.98
28.01.1996;475;41.84;13.90;57.99
29.01.1996;612;97.43;97.13;108.02
30.01.1996;676;102.91;97.70;114.09
31.01.1996;784;50.70;50.55;42.16
01.02.1996;799;82.92;41.33;103.42
02.02.1996;728;122.86;108.87;128.64
03.02.1996;728;63.70;81.65;52.97
04.02.1996;450;58.89;73.39;61.21
05.02.1996;585;67.95;45.16;84.75
06.02.1996;743;57.96;53.34;51.90
07.02.1996;727;123.03;90.85;143.98
08.02.1996;745;106.71;62.06;133.10
09.02.1996;719;87.54;55.12;99.61
10.02.1996;684;96.86;67.59;112.76
11.02.1996;503;85.61;65.65;87.62
12.02.1996;626;68.79;63.30;61.60
13.02.1996;651;137.39;142.04;126.94
14.02.1996;751;92.63;43.97;124.70
15.02.1996;788;113.50;125.72;97.88
16.02.1996;807;98.52;106.40;95.57
17.02.1996;742;66.97;97.91;51.97
18.02.1996;494;60.35;53.48;89.21
19.02.1996;386;85.82;51.33;114.18
20.02.1996;617;107.38;128.46;89.29
21.02.1996;755;96.53;87.48;102.15
22.02.1996;768;81.95;68.80;93.25
23.02.1996;776;132.33;59.58;184.58
24.02.1996;761;43.53;17.36;57.91
25.02.1996;746;57.73;44.27;88.62
26.02.1996;614;118.69;150.60;71.78
27.02.1996;721;147.02;146.57;160.46
28.02.1996;803;173.26;98.70;212.68
29.02.1996;774;124.11;128.00;106.76
01.03.1996;739;85.17;35.75;119.27
02.03.1996;757;61.26;61.07;58.22
03.03.1996;490;67.60;53.92;78.70
04.03.1996;610;141.19;216.55;72.25
05.03.1996;717;170.94;276.35;84.52
06.03.1996;755;162.34;148.72;160.53
07.03.1996;809;126.93;155.12;108.95
08.03.1996;798;149.44;148.98;172.59
09.03.1996;770;120.46;145.82;85.85
10.03.1996;500;59.63;66.05;44.07
11.03.1996;621;122.69;170.17;79.84
12.03.1996;738;148.12;143.19;141.83
13.03.1996;668;119.01;79.10;173.19
14.03.1996;763;143.27;164.47;122.74
15.03.1996;801;136.47;148.42;130.68
16.03.1996;730;49.92;36.19;52.83
17.03.1996;501;66.12;65.92;54.98
18.03.1996;649;61.25;61.06;50.93
19.03.1996;719;59.89;36.74;76.62
20.03.1996;771;94.52;102.80;71.45
21.03.1996;793;58.48;41.64;76.42
22.03.1996;789;71.37;58.60;76.80
23.03.1996;800;74.53;66.05;75.75
24.03.1996;518;51.16;51.00;53.18
25.03.1996;627;137.36;147.47;114.22
26.03.1996;690;33.61;19.14;39.92
27.03.1996;741;76.00;71.31;74.35
28.03.1996;819;88.98;88.71;80.72
29.03.1996;801;99.25;98.95;103.16
30.03.1996;729;36.35;54.36;22.67
31.03.1996;529;43.83;62.43;20.83
01.04.1996;651;152.65;213.06;101.55
02.04.1996;750;88.34;132.09;73.45
03.04.1996;769;81.84;111.65;50.15
04.04.1996;774;77.04;102.40;49.82
05.04.1996;764;73.71;60.51;79.32
06.04.1996;719;73.71;64.30;76.62
07.04.1996;487;40.81;40.69;45.25
08.04.1996;570;133.67;127.46;144.97
09.04.1996;647;76.80;102.08;59.60
10.04.1996;723;73.31;91.35;60.96
11.04.1996;775;111.13;127.83;85.30
12.04.1996;743;98.08;106.67;96.39
13.04.1996;762;95.64;112.68;72.30
14.04.1996;524;94.83;126.04;94.62
15.04.1996;619;96.33;85.36;97.90
16.04.1996;708;79.54;65.30;101.15
17.04.1996;732;149.34;153.39;127.94
18.04.1996;786;139.08;126.04;140.18
19.04.1996;796;112.36;149.35;62.29
20.04.1996;514;116.00;141.35;96.46
21.04.1996;496;53.43;39.95;55.53
22.04.1996;515;135.08;141.07;117.67
23.04.1996;579;137.31;205.33;85.63
24.04.1996;629;94.80;73.50;105.10
25.04.1996;691;95.88;152.93;63.78
26.04.1996;641;129.20;133.95;120.32
27.04.1996;559;94.81;141.78;49.28
28.04.1996;487;47.61;67.81;22.62
29.04.1996;511;97.24;90.48;97.03
30.04.1996;687;125.37;115.37;112.27
01.05.1996;749;92.88;114.64;66.20
02.05.1996;752;61.67;61.48;51.28
03.05.1996;719;41.46;45.93;38.31
04.05.1996;781;42.41;33.83;49.38
05.05.1996;475;27.90;41.71;11.60
06.05.1996;590;106.68;134.33;74.70
07.05.1996;721;50.54;64.12;38.20
08.05.1996;751;66.16;43.97;80.69
09.05.1996;764;99.72;95.09;93.74
10.05.1996;760;56.66;60.83;57.99
11.05.1996;740;80.58;80.33;67.00
12.05.1996;452;58.63;58.45;48.75
13.05.1996;629;89.53;126.00;43.79
14.05.1996;691;57.53;38.23;71.75
15.05.1996;755;65.81;69.98;58.37
16.05.1996;760;95.89;69.52;108.73
17.05.1996;745;71.14;88.65;66.55
18.05.1996;734;72.21;80.98;60.04
19.05.1996;494;33.53;26.74;33.46
20.05.1996;589;106.86;156.99;65.47
21.05.1996;752;136.56;105.39;161.17
22.05.1996;780;76.44;67.74;84.75
23.05.1996;770;107.55;68.62;128.78
24.05.1996;761;100.12;121.51;94.11
25.05.1996;788;88.28;117.34;62.92
26.05.1996;529;56.36;62.43;41.66
27.05.1996;526;100.76;87.90;115.21
28.05.1996;674;78.64;107.79;57.22
29.05.1996;755;61.43;43.74;65.67
30.05.1996;755;61.43;52.49;72.97
31.05.1996;829;115.88;143.41;73.10
01.06.1996;874;56.85;22.67;75.64
02.06.1996;510;64.95;64.75;54.01
03.06.1996;722;64.23;73.18;53.41
04.06.1996;837;59.37;78.91;39.49
05.06.1996;855;54.24;15.45;83.76
06.06.1996;859;53.99;30.76;64.13
07.06.1996;878;75.46;37.61;94.12
08.06.1996;881;37.60;37.48;43.77
09.06.1996;499;26.55;26.47;22.08
10.06.1996;716;129.54;138.37;115.41
11.06.1996;810;65.43;73.39;54.41
12.06.1996;897;62.78;51.54;79.84
13.06.1996;912;83.54;65.18;90.61
14.06.1996;850;77.94;62.16;84.26
15.06.1996;868;80.14;68.48;88.85
16.06.1996;454;58.37;58.19;60.67
17.06.1996;758;91.77;78.42;109.02
18.06.1996;847;62.58;38.99;71.55
19.06.1996;857;115.96;77.07;141.42
20.06.1996;860;69.33;61.44;64.06
21.06.1996;841;118.17;70.68;144.11
22.06.1996;839;63.17;55.11;72.23
23.06.1996;512;71.17;77.40;64.56
24.06.1996;721;45.94;27.48;53.49
25.06.1996;689;125.00;76.69;159.91
26.06.1996;902;80.79;65.90;85.51
27.06.1996;875;181.72;241.54;138.51
28.06.1996;887;112.04;119.14;105.58
29.06.1996;847;105.60;109.17;104.07
30.06.1996;480;96.62;137.60;80.34
01.07.1996;677;107.65;68.29;130.20
02.07.1996;721;96.48;100.77;84.05
03.07.1996;898;59.02;80.90;30.67
04.07.1996;752;52.86;43.91;51.28
05.07.1996;765;86.60;138.14;28.81
06.07.1996;820;36.36;40.27;40.31
07.07.1996;456;65.38;43.45;72.49
08.07.1996;674;93.38;97.99;81.74
09.07.1996;838;126.49;70.93;151.20
10.07.1996;812;89.75;65.07;115.34
11.07.1996;873;117.63;128.61;100.97
12.07.1996;835;59.51;47.46;65.98
13.07.1996;833;59.65;79.29;46.29
14.07.1996;545;42.55;36.36;60.65
15.07.1996;707;84.34;74.74;109.09
16.07.1996;823;80.50;96.30;66.94
17.07.1996;819;101.12;56.45;127.80
18.07.1996;911;101.81;101.50;96.76
19.07.1996;910;101.93;116.13;84.75
20.07.1996;910;101.93;188.71;30.27
21.07.1996;379;122.36;156.84;101.75
22.07.1996;619;117.73;149.38;89.00
23.07.1996;795;83.34;116.31;69.30
24.07.1996;825;120.46;136.10;113.52
25.07.1996;840;94.64;47.18;124.61
26.07.1996;881;105.28;97.46;106.30
27.07.1996;721;105.67;109.93;91.69
28.07.1996;540;49.08;61.16;30.61
29.07.1996;690;134.42;143.58;127.75
30.07.1996;797;141.31;149.17;124.42
31.07.1996;833;131.23;150.65;145.50
01.08.1996;744;102.40;71.02;125.88
02.08.1996;868;61.06;68.48;63.47
03.08.1996;858;73.36;100.07;64.21
04.08.1996;451;102.83;131.80;97.72
05.08.1996;656;136.34;120.82;151.16
06.08.1996;737;134.84;161.31;142.02
07.08.1996;756;157.74;192.20;174.89
08.08.1996;745;160.07;186.17;125.71
09.08.1996;765;116.91;94.97;144.03
10.08.1996;792;75.29;108.41;41.73
11.08.1996;446;96.55;74.04;135.87
12.08.1996;705;65.78;103.05;46.89
13.08.1996;737;134.84;116.50;142.02
14.08.1996;779;68.04;42.39;84.86
15.08.1996;748;97.43;70.64;125.20
16.08.1996;784;54.93;67.40;35.13
17.08.1996;810;85.88;97.85;81.61
18.08.1996;438;45.38;30.16;50.31
19.08.1996;655;101.15;110.92;100.93
20.08.1996;703;89.53;140.93;70.53
21.08.1996;760;100.25;78.21;123.23
22.08.1996;636;104.17;114.23;129.93
23.08.1996;778;76.64;84.89;77.89
24.08.1996;804;61.80;41.07;68.52
25.08.1996;483;54.87;54.70;68.43
26.08.1996;639;82.94;93.02;68.97
27.08.1996;714;51.03;9.25;77.16
28.08.1996;781;63.62;42.28;70.54
29.08.1996;793;91.90;99.95;76.42
30.08.1996;853;120.39;131.63;103.33
31.08.1996;853;124.27;162.60;77.50
01.09.1996;508;97.81;143.02;75.91
02.09.1996;597;183.11;254.45;129.19
03.09.1996;691;191.76;219.84;183.37
04.09.1996;793;192.15;208.22;187.57
05.09.1996;828;140.02;159.53;146.37
06.09.1996;831;163.44;174.85;152.48
07.09.1996;821;80.70;56.31;93.94
08.09.1996;508;71.73;78.01;54.22
09.09.1996;753;101.18;78.94;124.37
10.09.1996;731;104.23;90.35;113.04
11.09.1996;728;131.96;108.87;136.21
12.09.1996;787;63.14;41.96;84.00
13.09.1996;770;98.95;77.20;121.63
14.09.1996;673;118.13;166.84;90.04
15.09.1996;464;71.39;113.87;35.62
16.09.1996;580;68.54;22.77;104.48
17.09.1996;674;103.21;88.19;147.12
18.09.1996;732;72.41;81.21;67.73
19.09.1996;798;66.42;74.49;69.04
20.09.1996;772;81.53;94.11;85.63
21.09.1996;867;49.67;60.94;44.48
22.09.1996;488;88.24;67.67;101.60
23.09.1996;693;57.36;38.12;71.55
24.09.1996;778;110.70;118.85;84.97
25.09.1996;820;72.71;64.44;73.90
26.09.1996;870;91.38;91.10;88.65
27.09.1996;961;103.41;137.46;80.26
28.09.1996;921;61.14;71.71;41.87
29.09.1996;500;53.00;39.63;77.13
30.09.1996;725;73.10;45.55;83.58
01.10.1996;826;76.20;55.97;86.70
02.10.1996;986;97.43;100.48;83.81
03.10.1996;937;67.17;63.44;64.67
04.10.1996;888;78.34;126.44;24.82
05.10.1996;930;42.74;28.41;53.31
06.10.1996;515;51.46;51.30;64.18
07.10.1996;654;60.78;60.59;58.96
08.10.1996;841;74.84;86.39;65.51
09.10.1996;824;104.52;72.14;120.34
10.10.1996;829;63.93;71.70;53.16
11.10.1996;790;58.70;41.80;69.73
12.10.1996;863;57.58;53.57;57.45
13.10.1996;530;25.00;24.92;20.79
14.10.1996;697;90.30;56.86;102.75
15.10.1996;789;62.98;33.48;83.79
16.10.1996;820;48.48;64.44;33.59
17.10.1996;867;72.59;60.94;76.25
18.10.1996;831;59.79;15.90;86.18
19.10.1996;898;40.58;36.77;42.94
20.10.1996;494;60.35;66.85;66.91
21.10.1996;746;75.49;97.39;51.69
22.10.1996;804;86.52;82.15;75.37
23.10.1996;855;58.12;23.17;83.76
24.10.1996;933;71.01;49.55;82.66
25.10.1996;874;49.27;30.23;56.73
26.10.1996;918;54.13;35.97;72.01
27.10.1996;493;33.60;13.40;44.70
28.10.1996;727;36.45;27.25;37.89
29.10.1996;850;81.84;108.78;64.81
30.10.1996;828;16.00;15.95;13.31
31.10.1996;905;76.87;72.98;79.13
01.11.1996;850;70.15;69.93;64.81
02.11.1996;921;71.93;121.91;23.93
03.11.1996;531;18.72;12.44;20.75
04.11.1996;691;100.67;86.02;103.64
05.11.1996;817;72.98;48.50;80.92
06.11.1996;894;66.70;44.33;73.95
07.11.1996;931;42.70;49.66;35.50
08.11.1996;891;55.77;37.06;61.83
09.11.1996;850;50.66;46.62;58.33
10.11.1996;430;77.04;92.16;76.87
11.11.1996;636;78.13;72.69;69.30
12.11.1996;776;93.91;102.14;78.09
13.11.1996;828;96.02;71.79;133.07
14.11.1996;918;61.34;35.97;72.01
15.11.1996;929;78.45;106.64;65.23
16.11.1996;785;67.52;50.48;70.18
17.11.1996;458;79.56;72.10;72.17
18.11.1996;702;80.22;94.08;54.93
19.11.1996;677;58.72;39.02;65.10
20.11.1996;904;65.96;80.37;54.85
21.11.1996;1037;54.30;19.11;74.37
22.11.1996;927;32.16;21.37;35.66
23.11.1996;748;39.86;17.66;58.92
24.11.1996;518;57.55;25.50;74.45
25.11.1996;854;81.46;77.34;83.86
26.11.1996;852;89.42;54.26;103.46
27.11.1996;910;65.52;58.06;72.65
28.11.1996;835;75.38;39.55;92.37
29.11.1996;791;62.82;75.15;62.68
30.11.1996;855;30.99;30.90;25.77
01.12.1996;473;42.02;55.85;23.29
02.12.1996;666;84.56;79.34;82.72
03.12.1996;796;83.23;49.78;96.89
04.12.1996;976;91.64;81.21;90.31
05.12.1996;1029;80.48;96.28;74.95
06.12.1996;1046;91.84;56.83;110.60
07.12.1996;976;23.76;13.53;28.22
08.12.1996;769;47.38;68.71;21.49
09.12.1996;843;58.94;47.01;65.35
10.12.1996;992;106.86;73.24;133.28
11.12.1996;964;75.60;61.66;91.44
12.12.1996;922;71.86;71.63;65.73
13.12.1996;1087;39.62;42.53;35.48
14.12.1996;899;62.64;66.12;61.28
15.12.1996;745;44.46;44.33;51.76
16.12.1996;832;87.59;79.38;92.70
17.12.1996;925;75.20;78.54;71.47
18.12.1996;868;57.24;60.87;44.43
19.12.1996;665;89.66;49.66;124.26
20.12.1996;896;122.00;169.54;122.97
21.12.1996;824;84.42;80.15;86.91
22.12.1996;542;79.45;109.67;60.99
23.12.1996;689;110.58;95.86;103.94
24.12.1996;808;57.40;57.22;47.73
25.12.1996;373;71.05;70.83;59.08
26.12.1996;572;75.29;92.37;67.42
27.12.1996;805;61.72;57.43;61.59
28.12.1996;682;53.43;38.74;72.70
29.12.1996;636;52.08;10.38;86.62
30.12.1996;674;137.61;78.39;171.65
31.12.1996;777;119.37;85.00;134.71
01.01.1997;611;97.59;108.10;81.15
02.01.1997;741;93.88;98.05;89.21
03.01.1997;692;57.44;76.36;55.73
04.01.1997;848;66.41;93.46;45.48
05.01.1997;667;74.50;79.22;74.33
06.01.1997;772;72.95;102.66;42.82
07.01.1997;914;76.11;93.94;78.36
08.01.1997;926;39.35;42.80;41.64
09.01.1997;951;34.83;20.84;40.55
10.01.1997;987;53.70;73.61;33.49
11.01.1997;899;55.27;66.12;55.15
12.01.1997;717;36.96;27.63;38.42
13.01.1997;782;33.89;33.78;35.22
14.01.1997;936;35.39;28.23;41.20
15.01.1997;948;52.41;48.77;63.92
16.01.1997;1005;52.74;26.29;76.74
17.01.1997;1062;40.55;43.53;31.12
18.01.1997;867;49.67;53.33;44.48
19.01.1997;708;51.47;55.97;62.25
20.01.1997;846;58.73;31.23;71.63
21.01.1997;896;48.06;29.49;55.34
22.01.1997;961;48.26;54.98;45.86
23.01.1997;975;50.96;60.97;50.85
24.01.1997;883;52.52;59.84;49.91
25.01.1997;743;17.83;26.67;14.83
26.01.1997;495;73.61;66.71;77.91
27.01.1997;815;56.90;40.52;60.84
28.01.1997;914;36.24;28.90;36.16
29.01.1997;1001;59.57;59.38;60.54
30.01.1997;903;69.70;43.89;85.41
31.01.1997;1044;34.90;37.96;26.38
